playDirection,dis,o,dir,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,passLength,absoluteYardlineNumber,defendersInTheBox,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,assist,forcedFumble,Class
0,0.0,119.64,333.68,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.0,119.64,333.68,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.0,133.43,105.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.0,133.43,105.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.0,133.43,105.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.0,133.43,105.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.0,215.33,121.52,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,70.24,229.73,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,171.25,209.29,4,1,10,28,9,13,-3.0,82,7.0,0.23251868,0.76748132,0,0,0
0,0.01,171.25,209.29,4,1,10,28,9,13,-3.0,82,7.0,0.23251868,0.76748132,0,0,0
0,0.01,191.51,338.9,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.01,202.11,100.8,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.01,202.11,100.8,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.01,202.11,100.8,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.01,213.62,27.6,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,213.62,27.6,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,218.5,122.1,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,218.5,122.1,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,218.5,122.1,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,218.5,122.1,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,218.5,122.1,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,220.39,147.23,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.01,275.06,258.2,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.01,275.06,258.2,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.01,275.06,258.2,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.01,275.06,258.2,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.01,296.1,354.12,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.01,296.1,354.12,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.01,296.1,354.12,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.02,18.63,64.29,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,64.29,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,64.29,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,64.29,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,111.61,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,111.61,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,18.63,111.61,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.02,19.74,300.2,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,19.74,300.2,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,19.74,300.2,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,19.74,300.2,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,19.74,300.2,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,25.52,291.69,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,25.52,291.69,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,25.52,292.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,25.52,292.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,25.52,292.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,28.29,290.02,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,28.29,290.02,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,28.29,290.02,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,50.9,311.97,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,50.9,311.97,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.02,168.39,47.51,1,3,21,18,3,0,-3.0,92,4.0,0.810737304,0.189262696,0,0,0
0,0.02,172.63,29.77,1,3,21,18,3,0,-3.0,92,4.0,0.810737304,0.189262696,0,0,0
0,0.02,189.58,45.11,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,189.58,45.11,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,189.58,45.11,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,189.58,45.11,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,191.51,322.16,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,191.51,322.16,4,1,10,37,42,24,10.0,73,5.0,0.995214002,0.004785998,0,0,0
0,0.02,200.05,156.77,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.02,200.05,156.77,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.02,214.97,32.5,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,217.61,169.24,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.02,231.38,11.15,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,233.62,350.58,3,2,5,34,14,10,6.0,76,8.0,0.656062309,0.343937691,0,0,0
0,0.02,233.62,350.58,3,2,5,34,14,10,6.0,76,8.0,0.656062309,0.343937691,0,0,0
0,0.02,233.62,350.58,3,2,5,34,14,10,6.0,76,8.0,0.656062309,0.343937691,0,0,0
0,0.02,233.62,350.58,3,2,5,34,14,10,6.0,76,8.0,0.656062309,0.343937691,0,0,0
0,0.02,246.54,277.01,3,2,9,40,28,17,0.0,70,5.0,0.90156159,0.09843841,0,0,0
0,0.02,246.9,347.74,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,246.9,347.74,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,255.39,329.66,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,273.3,232.13,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,273.3,232.13,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,273.3,232.13,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.02,293.57,337.93,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.02,293.57,337.93,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.02,311.47,188.73,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,311.47,188.73,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,313.36,244.65,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,314.76,219.04,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.02,314.76,219.04,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.02,318.5,219.37,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.02,318.5,219.37,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.02,320.65,312.19,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,320.65,312.19,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,320.65,312.19,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,320.65,312.19,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,320.65,312.19,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.02,322.96,248.87,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.02,334.74,193.48,1,3,11,12,0,0,-2.0,98,6.0,0.481131081,0.518868919,0,0,0
0,0.02,334.74,193.48,1,3,11,12,0,0,-2.0,98,6.0,0.481131081,0.518868919,0,0,0
0,0.03,24.36,161.8,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.03,24.36,161.8,4,1,10,8,16,7,7.0,102,6.0,0.873827737,0.126172263,1,0,0
0,0.03,26.52,3.63,1,3,21,18,3,0,-3.0,92,4.0,0.810737304,0.189262696,0,0,0
0,0.03,34.12,285.01,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,34.12,285.01,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,43.36,283.28,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,47.65,336.06,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,50.73,291.48,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,50.73,291.48,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,52.69,321.8,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,52.69,321.8,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,52.69,321.8,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,52.69,321.8,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,53.67,302.4,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,53.67,302.4,4,3,9,21,42,24,6.0,31,7.0,0.996070823,0.003929177,0,0,0
0,0.03,101.32,97.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.03,101.32,97.82,3,3,22,15,16,10,-5.0,95,4.0,0.863945801,0.136054199,0,0,0
0,0.03,127.83,339.63,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.03,127.83,339.63,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.03,127.83,339.63,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.03,129.47,337.36,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.03,129.47,337.36,3,2,10,35,27,10,-2.0,45,6.0,0.978846801,0.021153199,0,0,0
0,0.03,202.59,41.52,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,202.59,41.52,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,202.59,41.52,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,206.59,350.91,3,2,6,35,14,26,-2.0,45,6.0,0.101647023,0.898352977,0,0,0
0,0.03,211.28,287.15,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,287.15,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,287.15,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,287.15,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,287.15,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,304.27,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,304.27,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.28,304.27,2,2,8,8,13,14,6.0,102,6.0,0.516877189,0.483122811,0,0,0
0,0.03,211.8,179.28,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.03,211.8,179.28,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.03,211.8,179.28,3,2,11,37,6,7,0.0,73,6.0,0.50731837,0.49268163,0,0,0
0,0.03,228.07,266.23,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,228.07,266.23,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,228.07,266.23,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,228.07,266.23,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,231.26,71.53,4,2,4,17,35,17,-1.0,27,7.0,0.946324211,0.053675789,0,0,0
0,0.03,231.26,71.53,4,2,4,17,35,17,-1.0,27,7.0,0.946324211,0.053675789,0,0,0
0,0.03,231.26,71.53,4,2,4,17,35,17,-1.0,27,7.0,0.946324211,0.053675789,0,0,0
0,0.03,233.03,263.29,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,235.81,255.34,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,235.81,255.34,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,235.81,255.34,2,2,15,27,11,10,-3.0,83,7.0,0.629373714,0.370626286,0,0,0
0,0.03,259.43,322.04,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,259.43,322.04,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,263.09,322.44,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,263.09,322.44,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,263.09,322.44,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,264.13,326.84,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,265.77,337.11,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,265.77,337.11,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,265.77,337.11,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,271.42,351.33,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,271.42,351.33,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,271.42,351.33,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,273.14,1.69,1,3,5,13,0,0,10.0,97,5.0,0.396907844,0.603092156,0,0,0
0,0.03,294.28,24.98,4,2,3,33,27,17,2.0,77,6.0,0.97500977,0.02499023,0,0,0
0,0.03,311.82,118.99,3,3,4,46,28,13,3.0,64,5.0,0.97986944,0.02013056,0,0,0
0,0.03,313.19,245.36,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
0,0.03,313.19,245.36,2,3,18,31,14,7,2.0,79,5.0,0.908946449,0.091053551,0,0,0
