pca_features_str
"[169.28572511463975,-24.1092310514384,-93.87137896376827,22.578868422495212,1.5332075684545048,-6.547137296768043,5.219152757889657,21.70141922555504,-2.674625357892374,3.4727821820525877]"
"[233.38012301851356,-226.84070207133757,-71.02772081542396,51.08369435266969,-11.40433499526041,6.20773798821284,3.032905329775307,10.367792197356815,-5.493886263825233,2.3857030953577785]"
"[239.69931587804084,222.8452771810956,-60.26890834293956,34.96997588632172,-29.64473645153333,-7.740185599106307,-6.986133204516486,12.012467902023129,-5.218755979931551,2.5132764516100483]"
"[239.69931587804084,222.8452771810956,-60.26890834293956,34.96997588632172,-29.64473645153333,-7.740185599106307,-6.986133204516486,12.012467902023129,-5.218755979931551,2.5132764516100483]"
"[378.92253081383654,92.40050827340218,-68.89814490967143,59.67791847333294,-2.9902011494851735,4.743678493024149,14.730868086629364,9.631998202075424,-4.642743442735595,2.8222556035566164]"
"[378.92253081383654,92.40050827340218,-68.89814490967143,59.67791847333294,-2.9902011494851735,4.743678493024149,14.730868086629364,9.631998202075424,-4.642743442735595,2.8222556035566164]"
"[378.92253081383654,92.40050827340218,-68.89814490967143,59.67791847333294,-2.9902011494851735,4.743678493024149,14.730868086629364,9.631998202075424,-4.642743442735595,2.8222556035566164]"
"[378.92253081383654,92.40050827340218,-68.89814490967143,59.67791847333294,-2.9902011494851735,4.743678493024149,14.730868086629364,9.631998202075424,-4.642743442735595,2.8222556035566164]"
"[212.13446108565392,-78.29915554896216,-44.56531717189414,42.17641227274286,-11.883074853089683,-4.569390526260149,-7.938055084471889,6.770886029151335,-4.823145595663975,3.2086129818644067]"
"[283.4774360508722,-48.275638065694125,-69.90705100406113,22.034417080842918,-28.65786829703229,-5.7178619733139975,-1.8585542367226637,7.513884402287305,-4.592105016455094,3.1052817147915155]"
"[283.4774360508722,-48.275638065694125,-69.90705100406113,22.034417080842918,-28.65786829703229,-5.7178619733139975,-1.8585542367226637,7.513884402287305,-4.592105016455094,3.1052817147915155]"
"[281.9198457902188,-63.96462866968652,-70.10113505729761,21.989239054701947,-28.63240548790671,-5.701905997885025,-1.8748382481443635,7.499358405806992,-4.596842417792539,3.1029992665787236]"
"[324.9097999338869,-27.392111460797196,-68.04336943402572,47.77073039100787,-13.295470534794745,-4.161497013125311,8.724863405624982,9.175798275229367,-4.04360429839282,3.324627006380796]"
"[324.9097999338869,-27.392111460797196,-68.04336943402572,47.77073039100787,-13.295470534794745,-4.161497013125311,8.724863405624982,9.175798275229367,-4.04360429839282,3.324627006380796]"
"[324.9097999338869,-27.392111460797196,-68.04336943402572,47.77073039100787,-13.295470534794745,-4.161497013125311,8.724863405624982,9.175798275229367,-4.04360429839282,3.324627006380796]"
"[324.9097999338869,-27.392111460797196,-68.04336943402572,47.77073039100787,-13.295470534794745,-4.161497013125311,8.724863405624982,9.175798275229367,-4.04360429839282,3.324627006380796]"
"[334.44689463570637,-21.141202100852126,-69.13266254980678,22.123371777140925,-28.609778240563454,-5.71172976739172,-1.815139396161427,7.5543100491539015,-4.58193541248246,3.1090885618321407]"
"[334.44689463570637,-21.141202100852126,-69.13266254980678,22.123371777140925,-28.609778240563454,-5.71172976739172,-1.815139396161427,7.5543100491539015,-4.58193541248246,3.1090885618321407]"
