playDirection,dis,o,dir,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,passLength,absoluteYardlineNumber,defendersInTheBox,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,assist,forcedFumble,Class
0,0.83,354.72,340.78,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.84,352.9,339.65,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.86,354.67,339.23,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.86,356.04,338.28,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.86,356.04,337.34,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.86,355.17,336.33,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.86,355.87,335.12,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.85,355.87,334.34,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.79,357.2,331.89,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.77,359.32,330.86,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.73,354.94,328.98,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.7,6.31,327.66,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.66,7.44,326.22,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.51,350.97,322.95,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.51,352.19,320.36,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
0,0.43,347.22,319.89,1,2,9,34,0,0,6.0,44,6.0,0.359684918,0.640315082,0,0,1
1,0.33,257.5,318.29,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.39,262.21,314.58,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.43,264.32,311.14,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.45,267.86,310.02,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.48,273.1,310.54,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.5,274.86,311.15,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.5,278.72,313.22,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.51,279.81,314.85,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.5,279.81,316.74,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.51,279.81,319.51,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.5,277.72,323.29,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.48,275.34,328.3,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.48,278.28,335.41,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.48,283.77,341.72,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.46,288.27,346.3,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.45,295.87,351.17,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.41,295.02,353.91,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.38,114.13,355.91,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.33,108.05,359.78,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.29,107.3,4.68,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.26,108.51,11.34,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.23,110.69,21.67,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.2,114.61,32.84,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.18,93.83,41.35,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.17,90.06,49.22,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.16,86.14,57.99,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.15,64.51,64.92,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
1,0.14,52.54,65.18,1,1,10,47,0,7,-1.0,63,6.0,0.328491032,0.671508968,0,0,1
0,0.51,41.74,9.22,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.56,41.74,8.83,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.59,37.23,9.62,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.62,33.45,9.45,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.65,25.57,9.49,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.68,25.57,9.41,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.7,23.46,9.6,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
0,0.73,23.46,9.72,2,4,2,28,0,10,-2.0,38,7.0,0.213668047,0.786331953,0,0,1
