playDirection,dis,o,dir,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,passLength,absoluteYardlineNumber,defendersInTheBox,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,assist,forcedFumble,Class
0,0.42,106.3,204.5,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.39,95.07,200.46,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.37,96.64,196.71,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.33,94.98,192.68,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.29,93.2,187.53,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.25,92.19,181.73,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.22,92.19,175.3,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.2,89.87,166.65,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.18,89.87,157.31,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.17,91.9,150.85,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.18,95.27,146.18,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.19,98.39,142.48,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.21,102.25,140.53,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.25,105.84,146.11,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.27,107.4,149.66,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.3,108.33,152.72,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.34,109.47,156.49,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.39,106.61,163.15,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.42,106.0,167.01,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.46,105.3,171.05,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.49,103.52,175.46,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.52,144.93,180.86,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.53,240.82,183.73,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.54,255.76,187.49,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.53,276.28,190.77,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.54,280.79,193.3,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.53,285.15,195.35,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.51,289.06,196.96,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.48,271.43,197.92,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.47,263.09,198.05,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.44,258.24,198.56,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.42,259.65,199.62,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.4,262.55,200.26,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.36,268.37,200.44,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.33,276.72,200.99,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.27,278.82,200.86,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.21,282.1,200.07,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.16,284.58,200.15,1,1,10,48,0,7,-3.0,62,6.0,0.20425961,0.79574039,0,0,1
0,0.35,9.19,356.96,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.37,7.74,0.15,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.38,9.19,3.0,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.41,9.19,5.23,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.44,6.88,8.35,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.46,4.97,10.55,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.48,6.21,12.22,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.49,6.21,13.55,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.48,12.11,16.28,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.49,16.77,17.92,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.48,24.23,20.17,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.47,32.5,21.75,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.45,43.6,23.7,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.42,54.52,26.85,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.38,65.26,30.9,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.33,83.19,37.87,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.29,92.19,43.78,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.23,97.17,52.79,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.2,111.21,68.38,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.17,114.83,85.23,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.16,114.83,106.42,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.16,116.54,126.56,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.18,118.76,138.99,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.21,117.7,145.98,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.24,115.9,150.58,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.26,115.9,153.95,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.28,118.78,151.32,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.29,121.17,148.64,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.3,118.02,146.03,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.3,119.84,142.17,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.32,121.45,137.52,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.3,127.03,134.6,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.23,126.33,127.31,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.27,123.44,119.5,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
0,0.26,133.25,114.01,1,1,10,32,0,7,1.0,42,6.0,0.174776029,0.825223971,0,0,1
